"ENTITY_CD","ENTITY_NAME","YEAR","NUM_ELL","PER_ELL","NUM_AM_IND","PER_AM_IND","NUM_BLACK","PER_BLACK","NUM_HISP","PER_HISP","NUM_ASIAN","PER_ASIAN","NUM_WHITE","PER_WHITE","NUM_Multi","PER_Multi","NUM_SWD","PER_SWD","NUM_FEMALE","PER_FEMALE","NUM_MALE","PER_MALE","NUM_ECDIS","PER_ECDIS","NUM_MIGRANT","PER_MIGRANT","NUM_HOMELESS","PER_HOMELESS","NUM_FOSTER","PER_FOSTER","NUM_ARMED","PER_ARMED"
"280409030001","CENTER STREET SCHOOL","2017","43","9","0","0","4","1","16","3","281","57","173","35","15","3",68,14,224,46,265,54,57,12,,,,,,,,
"280409030002","DENTON AVENUE SCHOOL","2017","42","7","1","0","3","0","50","8","422","66","151","24","12","2",54,8,324,51,315,49,48,8,,,,,,,,
"280409030004","SEARINGTOWN SCHOOL","2017","76","15","0","0","2","0","25","5","345","68","123","24","11","2",84,17,227,45,279,55,44,9,,,,,,,,
"280409030007","HERRICKS MIDDLE SCHOOL","2017","19","2","0","0","10","1","73","8","580","61","275","29","8","1",132,14,474,50,472,50,113,12,,,,,,,,
"280409030008","HERRICKS HIGH SCHOOL","2017","30","2","0","0","7","1","81","6","756","58","460","35","5","0",166,13,613,47,696,53,166,13,,,,,,,,
"280410030000","MINEOLA UNION FREE SCHOOL DISTRICT","2017","300","11","1","0","74","3","738","27","323","12","1570","57","45","2",374,14,1295,47,1456,53,832,30,,,,,,,,
"280410030002","HAMPTON STREET SCHOOL","2017","80","26","0","0","12","4","113","37","34","11","129","42","17","6",40,13,162,53,143,47,119,39,,,,,,,,
"280410030003","JACKSON AVENUE SCHOOL","2017","57","13","0","0","15","3","139","31","54","12","230","52","6","1",58,13,207,47,237,53,145,33,,,,,,,,
"280410030004","MEADOW DRIVE SCHOOL","2017","31","10","0","0","5","2","78","25","34","11","193","61","6","2",50,16,142,45,174,55,53,17,,,,,,,,
"280410030006","MINEOLA HIGH SCHOOL","2017","75","7","1","0","20","2","246","24","119","12","637","62","3","0",143,14,463,45,563,55,309,30,,,,,,,,
"280410030007","MINEOLA MIDDLE SCHOOL","2017","57","9","0","0","22","3","162","25","82","12","381","58","13","2",83,13,321,49,339,51,206,31,,,,,,,,
"280411030000","CARLE PLACE UNION FREE SCHOOL DISTRICT","2017","59","4","0","0","21","2","248","18","89","7","982","73","13","1",220,16,654,48,699,52,245,18,,,,,,,,
"280411030001","CHERRY LANE SCHOOL","2017","22","7","0","0","7","2","61","20","11","4","224","74","1","0",41,13,148,49,156,51,48,16,,,,,,,,
"280411030002","RUSHMORE AVENUE SCHOOL","2017","14","4","0","0","6","2","72","18","33","8","283","71","3","1",70,18,187,47,210,53,72,18,,,,,,,,
"280411030003","CARLE PLACE MIDDLE SENIOR HIGH SCHOOL","2017","23","4","0","0","8","1","115","18","45","7","475","73","9","1",109,17,319,49,333,51,125,19,,,,,,,,
"280501060000","NORTH SHORE CENTRAL SCHOOL DISTRICT","2017","63","2","7","0","12","0","272","10","150","6","2124","80","78","3",421,16,1275,48,1368,52,260,10,,,,,,,,
"280501060001","GLEN HEAD ELEMENTARY SCHOOL","2017","21","6","0","0","0","0","54","15","27","7","272","74","15","4",51,14,177,48,191,52,38,10,,,,,,,,
"280501060002","GLENWOOD LANDING ELEMENTARY SCHOOL","2017","12","3","0","0","1","0","46","11","28","7","326","79","12","3",75,18,196,47,217,53,34,8,,,,,,,,
"280501060003","SEA CLIFF ELEMENTARY SCHOOL","2017","13","4","0","0","2","1","40","12","15","5","256","79","12","4",50,15,159,49,166,51,32,10,,,,,,,,
"280501060004","NORTH SHORE SENIOR HIGH SCHOOL","2017","14","2","4","0","4","0","78","9","51","6","725","83","15","2",131,15,432,49,445,51,90,10,,,,,,,,
"280501060005","NORTH SHORE MIDDLE SCHOOL","2017","3","0","3","0","5","1","54","8","29","4","545","83","24","4",114,17,311,47,349,53,66,10,,,,,,,,
"280502060000","SYOSSET CENTRAL SCHOOL DISTRICT","2017","178","3","6","0","34","1","224","4","2153","34","3846","60","102","2",718,11,3062,48,3303,52,411,6,,,,,,,,
"280502060001","WALT WHITMAN ELEMENTARY SCHOOL","2017","7","3","1","0","1","0","9","3","53","20","194","73","6","2",34,13,127,48,137,52,4,2,,,,,,,,
"280502060002","WILLITS ELEMENTARY SCHOOL","2017","17","5","0","0","0","0","7","2","115","35","204","62","1","0",27,8,146,45,181,55,16,5,,,,,,,,
"280502060003","BERRY HILL ELEMENTARY SCHOOL","2017","14","4","0","0","2","1","10","3","89","23","275","72","8","2",38,10,186,48,198,52,9,2,,,,,,,,
"280502060004","BAYLIS ELEMENTARY SCHOOL","2017","24","5","0","0","2","0","11","2","156","34","281","62","6","1",37,8,213,47,243,53,27,6,,,,,,,,
"280502060006","ROBBINS LANE ELEMENTARY SCHOOL","2017","14","3","0","0","3","1","22","5","173","38","248","55","8","2",34,7,231,51,223,49,19,4,,,,,,,,
"280502060007","SOUTH GROVE ELEMENTARY SCHOOL","2017","27","7","0","0","2","0","23","6","229","55","148","36","11","3",34,8,210,51,203,49,34,8,,,,,,,,
"280502060010","VILLAGE ELEMENTARY SCHOOL","2017","22","6","0","0","3","1","26","7","144","38","190","50","18","5",28,7,172,45,209,55,28,7,,,,,,,,
"280502060011","H B THOMPSON MIDDLE SCHOOL","2017","13","1","2","0","6","1","25","3","282","32","546","63","9","1",136,16,416,48,454,52,64,7,,,,,,,,
"280502060012","SOUTH WOODS MIDDLE SCHOOL","2017","14","2","1","0","2","0","28","4","254","35","421","59","11","2",81,11,342,48,375,52,35,5,,,,,,,,
"280502060014","SYOSSET SENIOR HIGH SCHOOL","2017","26","1","2","0","13","1","63","3","658","31","1339","64","24","1",269,13,1019,49,1080,51,175,8,,,,,,,,
"280503060000","LOCUST VALLEY CENTRAL SCHOOL DISTRICT","2017","92","4","0","0","27","1","357","17","82","4","1566","76","24","1",346,17,1007,49,1049,51,393,19,,,,,,,,
"280503060001","BAYVILLE ELEMENTARY SCHOOL","2017","21","5","0","0","4","1","63","15","9","2","332","81","3","1",91,22,183,45,228,55,82,20,,,,,,,,
"280503060002","LOCUST VALLEY MIDDLE SCHOOL","2017","12","2","0","0","7","1","77","16","20","4","377","77","8","2",82,17,254,52,235,48,103,21,,,,,,,,
"280503060003","LOCUST VALLEY HIGH SCHOOL","2017","19","3","0","0","9","1","105","15","29","4","536","78","8","1",127,18,339,49,348,51,119,17,,,,,,,,
"280503060004","LOCUST VALLEY ELEMENTARY SCHOOL","2017","40","9","0","0","7","1","112","24","24","5","321","68","5","1",46,10,231,49,238,51,89,19,,,,,,,,
"280504060000","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","2017","70","1","3","0","12","0","286","6","933","19","3571","73","55","1",710,15,2318,48,2542,52,410,8,,,,,,,,
"280504060001","PASADENA ELEMENTARY SCHOOL","2017","11","2","1","0","0","0","30","7","99","22","316","70","3","1",54,12,213,47,236,53,41,9,,,,,,,,
"280504060004","PARKWAY SCHOOL","2017","3","1","0","0","2","0","16","4","56","14","328","81","4","1",39,10,205,50,201,50,17,4,,,,,,,,
"280504060006","H B MATTLIN MIDDLE SCHOOL","2017","1","0","1","0","0","0","30","4","95","13","613","82","5","1",113,15,349,47,395,53,47,6,,,,,,,,
"280504060010","PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL","2017","11","1","1","0","6","0","75","5","271","17","1196","77","8","1",270,17,726,47,831,53,156,10,,,,,,,,
"280504060012","OLD BETHPAGE SCHOOL","2017","7","2","0","0","1","0","25","6","48","12","325","80","8","2",42,10,195,48,212,52,21,5,,,,,,,,
"280504060014","PLAINVIEW-OLD BETHPAGE MIDDLE SCHOOL","2017","16","2","0","0","2","0","53","7","209","27","493","64","13","2",118,15,378,49,392,51,82,11,,,,,,,,
"280504060015","STRATFORD ROAD SCHOOL","2017","21","4","0","0","1","0","57","11","155","29","300","57","14","3",74,14,252,48,275,52,46,9,,,,,,,,
"280506060000","OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT","2017","114","7","2","0","41","3","327","21","51","3","1097","70","48","3",189,12,737,47,829,53,369,24,,,,,,,,
"280506060002","OYSTER BAY HIGH SCHOOL","2017","35","5","2","0","15","2","150","20","22","3","554","73","20","3",76,10,379,50,384,50,183,24,,,,,,,,
"280506060003","THEODORE ROOSEVELT SCHOOL","2017","40","11","0","0","11","3","70","20","14","4","242","69","13","4",54,15,156,45,194,55,76,22,,,,,,,,
"280506060005","VERNON SCHOOL","2017","39","9","0","0","15","3","107","24","15","3","301","66","15","3",59,13,202,45,251,55,110,24,,,,,,,,
"280515030000","JERICHO UNION FREE SCHOOL DISTRICT","2017","156","5","4","0","62","2","78","3","1624","54","1248","41","19","1",386,13,1414,47,1621,53,261,9,,,,,,,,
"280515030001","CANTIAGUE ELEMENTARY SCHOOL","2017","36","9","2","0","11","3","13","3","230","56","151","37","4","1",37,9,176,43,235,57,34,8,,,,,,,,
"280515030002","GEORGE A JACKSON SCHOOL","2017","40","9","0","0","14","3","8","2","305","70","102","23","7","2",58,13,220,50,216,50,24,6,,,,,,,,
"280515030003","ROBERT SEAMAN ELEMENTARY SCHOOL","2017","9","3","0","0","1","0","13","4","121","37","185","57","3","1",47,15,150,46,173,54,10,3,,,,,,,,
"280515030005","JERICHO SENIOR HIGH SCHOOL","2017","36","3","0","0","21","2","19","2","554","51","498","45","4","0",146,13,510,47,586,53,123,11,,,,,,,,
"280515030006","JERICHO MIDDLE SCHOOL","2017","35","5","2","0","15","2","25","3","414","54","312","41","1","0",98,13,358,47,411,53,70,9,,,,,,,,
"280517030000","HICKSVILLE UNION FREE SCHOOL DISTRICT","2017","550","11","8","0","129","3","1576","31","1636","32","1684","33","91","2",599,12,2469,48,2655,52,2224,43,,,,,,,,
"280517030001","BURNS AVENUE SCHOOL","2017","56","20","0","0","22","8","125","45","81","29","40","15","7","3",29,11,141,51,134,49,139,51,,,,,,,,
"280517030002","DUTCH LANE SCHOOL","2017","21","10","1","0","6","3","63","29","74","33","73","33","4","2",52,24,96,43,125,57,76,34,,,,,,,,
"280517030004"," FORK LANE SCHOOL","2017","22","8","2","1","4","1","75","27","69","25","112","41","12","4",50,18,130,47,144,53,108,39,,,,,,,,
"280517030005","LEE AVENUE SCHOOL","2017","58","12","3","1","6","1","123","26","185","39","151","32","1","0",43,9,226,48,243,52,193,41,,,,,,,,
"280517030006","OLD COUNTRY ROAD SCHOOL","2017","88","26","0","0","1","0","169","51","87","26","68","20","9","3",34,10,155,46,179,54,202,60,,,,,,,,
"280517030008","WOODLAND AVENUE SCHOOL","2017","19","6","0","0","3","1","68","22","112","37","118","39","4","1",23,8,142,47,163,53,90,30,,,,,,,,
"280517030010","HICKSVILLE HIGH SCHOOL","2017","101","6","1","0","57","3","451","27","513","31","629","38","19","1",176,11,798,48,872,52,696,42,,,,,,,,
"280517030011","HICKSVILLE MIDDLE SCHOOL","2017","102","9","1","0","25","2","353","30","385","32","415","35","15","1",158,13,598,50,596,50,531,44,,,,,,,,
"280517030013","EAST STREET SCHOOL","2017","83","22","0","0","5","1","149","39","130","34","78","20","20","5",34,9,183,48,199,52,189,49,,,,,,,,
"280518030000","PLAINEDGE UNION FREE SCHOOL DISTRICT","2017","45","2","9","0","10","0","169","6","90","3","2699","91","5","0",404,14,1457,49,1525,51,384,13,,,,,,,,
"280518030001","PLAINEDGE MIDDLE SCHOOL","2017","6","1","0","0","4","1","39","6","25","4","620","90","2","0",95,14,339,49,351,51,102,15,,,,,,,,
"280518030002","EASTPLAIN SCHOOL","2017","8","2","1","0","0","0","12","4","8","2","302","93","0","0",24,7,156,48,167,52,35,11,,,,,,,,
"280518030003","JOHN H WEST SCHOOL","2017","15","3","1","0","0","0","39","9","24","5","380","85","1","0",70,16,218,49,227,51,62,14,,,,,,,,
"280518030006","CHARLES E SCHWARTING SCHOOL","2017","7","1","2","0","2","0","28","5","11","2","474","92","1","0",69,13,251,48,267,52,51,10,,,,,,,,
"280518030009","PLAINEDGE SENIOR HIGH SCHOOL","2017","9","1","5","0","4","0","51","5","22","2","923","92","1","0",146,15,493,49,513,51,134,13,,,,,,,,
"280521030000","BETHPAGE UNION FREE SCHOOL DISTRICT","2017","85","3","3","0","14","0","414","14","352","12","2066","72","37","1",391,14,1423,49,1463,51,576,20,,,,,,,,
"280521030002","CENTRAL BOULEVARD ELEMENTARY SCHOOL","2017","30","6","0","0","2","0","108","22","55","11","327","66","6","1",111,22,228,46,270,54,126,25,,,,,,,,
"280521030003","CHARLES CAMPAGNE SCHOOL","2017","18","5","1","0","3","1","63","16","75","19","245","61","13","3",34,9,205,51,195,49,70,18,,,,,,,,
"280521030004","KRAMER LANE ELEMENTARY SCHOOL","2017","15","4","0","0","2","1","35","10","41","12","264","76","6","2",22,6,185,53,163,47,45,13,,,,,,,,
"280521030006","BETHPAGE SENIOR HIGH SCHOOL","2017","9","1","2","0","5","1","119","12","105","11","725","75","5","1",119,12,462,48,499,52,193,20,,,,,,,,
"280521030008","JOHN F KENNEDY MIDDLE SCHOOL","2017","13","2","0","0","2","0","89","13","76","11","505","74","7","1",105,15,343,51,336,49,142,21,,,,,,,,
"280522030000","FARMINGDALE UNION FREE SCHOOL DISTRICT","2017","267","5","14","0","354","6","1241","22","317","6","3703","65","107","2",802,14,2732,48,3004,52,1638,29,,,,,,,,
"280522030001","ALBANY AVENUE ELEMENTARY SCHOOL","2017","2","0","1","0","12","2","84","15","22","4","442","77","16","3",95,16,272,47,305,53,92,16,,,,,,,,
"280522030002","SALTZMAN EAST MEMORIAL ELEMENTARY SCHOOL","2017","59","10","1","0","70","12","241","41","41","7","221","37","18","3",44,7,293,49,299,51,285,48,,,,,,,,
"280522030004","NORTHSIDE ELEMENTARY SCHOOL","2017","31","6","5","1","16","3","108","23","32","7","299","63","17","4",85,18,233,49,244,51,130,27,,,,,,,,
"280522030006","WOODWARD PARKWAY ELEMENTARY SCHOOL","2017","37","5","4","0","40","5","167","21","33","4","533","66","26","3",112,14,392,49,411,51,207,26,,,,,,,,
"280522030008","HOWITT SCHOOL","2017","47","3","2","0","80","6","262","19","78","6","914","68","16","1",206,15,643,48,709,52,368,27,,,,,,,,
"280522030009","FARMINGDALE SENIOR HIGH SCHOOL","2017","91","5","1","0","136","7","379","20","111","6","1294","67","14","1",260,13,899,46,1036,54,556,29,,,,,,,,
"280523030000","MASSAPEQUA UNION FREE SCHOOL DISTRICT","2017","27","0","9","0","19","0","308","4","123","2","6486","93","59","1",729,10,3495,50,3509,50,673,10,,,,,,,,
"280523030001","BIRCH LANE ELEMENTARY SCHOOL","2017","0","0","3","0","1","0","43","6","13","2","660","91","7","1",62,9,363,50,364,50,42,6,,,,,,,,
"280523030003","EAST LAKE ELEMENTARY SCHOOL","2017","0","0","3","0","1","0","37","6","6","1","555","91","6","1",57,9,303,50,305,50,54,9,,,,,,,,
"280523030004","FAIRFIELD ELEMENTARY SCHOOL","2017","20","3","1","0","3","1","36","6","16","3","534","89","7","1",52,9,318,53,279,47,79,13,,,,,,,,
"280523030006","LOCKHART ELEMENTARY SCHOOL","2017","0","0","0","0","1","0","29","6","13","3","413","89","7","2",39,8,236,51,227,49,45,10,,,,,,,,
"280523030007","UNQUA ELEMENTARY SCHOOL","2017","1","0","0","0","3","0","30","5","9","1","597","92","12","2",80,12,322,49,329,51,52,8,,,,,,,,
"280523030010","BERNER MIDDLE SCHOOL","2017","3","0","1","0","2","0","38","3","28","2","1059","93","5","0",131,12,572,50,561,50,102,9,,,,,,,,
"280523030011","MASSAPEQUA HIGH SCHOOL","2017","3","0","0","0","5","0","54","3","27","2","1638","94","10","1",191,11,859,50,875,50,193,11,,,,,,,,
"280523030012","MCKENNA ELEMENTARY SCHOOL","2017","0","0","0","0","1","0","22","4","6","1","512","94","4","1",58,11,263,48,282,52,39,7,,,,,,,,
"280523030014","MHS AMES CAMPUS","2017","0","0","1","0","2","0","19","3","5","1","518","95","1","0",59,11,259,47,287,53,67,12,,,,,,,,
"307500010000","NYC SPECIAL SCHOOLS - DISTRICT 75","2017","5208","22","336","1","8708","37","9378","40","1748","7","3173","13","174","1",23108,98,6313,27,17204,73,15293,65,,,,,,,,
"307500011035","P.S.  35","2017","22","9","1","0","110","44","118","47","4","2","16","6","3","1",230,91,83,33,169,67,180,71,,,,,,,,
"307500011079","P.S.  79 HORAN SCHOOL","2017","99","38","3","1","78","30","164","63","2","1","14","5","0","0",261,100,73,28,188,72,176,67,,,,,,,,
"307500011094","P.S.  94","2017","69","18","5","1","114","29","176","45","27","7","69","18","3","1",394,100,88,22,306,78,257,65,,,,,,,,
"307500011138","P.S. 138","2017","159","27","1","0","192","32","338","57","17","3","49","8","1","0",598,100,166,28,432,72,428,72,,,,,,,,
"307500011169","P.S. 169 ROBERT F. KENNEDY SCHOOL","2017","44","12","1","0","181","48","171","45","5","1","19","5","3","1",380,100,66,17,314,83,303,80,,,,,,,,
"307500011226","P.S. 226","2017","45","19","4","2","86","35","118","49","9","4","25","10","1","0",243,100,50,21,193,79,158,65,,,,,,,,
"307500011721","PS 721M - MANHATTAN  OCCUPATIONAL TRAINING CENTER","2017","80","47","0","0","48","28","92","54","19","11","10","6","0","0",169,100,57,34,112,66,122,72,,,,,,,,
"307500011751","MANHATTAN SCHOOL FOR CAREER DEVELOPMENT","2017","39","24","1","1","71","44","81","50","1","1","5","3","2","1",159,99,40,25,121,75,102,63,,,,,,,,
"307500011811","PS 811M - MICKEY MANTLE SCHOOL","2017","62","18","4","1","146","43","171","50","6","2","13","4","2","1",342,100,65,19,277,81,274,80,,,,,,,,
"307500012010","P.S.  10","2017","112","23","2","0","158","32","287","59","8","2","33","7","1","0",489,100,132,27,357,73,362,74,,,,,,,,
"307500012012","P.S.  12 LEWIS AND CLARK SCHOOL","2017","94","33","18","6","91","32","155","54","9","3","12","4","0","0",285,100,73,26,212,74,210,74,,,,,,,,
"307500012017","P.S.  17","2017","81","20","6","1","144","35","230","56","8","2","23","6","2","0",413,100,69,17,344,83,286,69,,,,,,,,
"307500012168","P.S. 168","2017","109","23","1","0","161","34","292","61","11","2","9","2","2","0",474,100,110,23,366,77,366,77,,,,,,,,
"307500012176","P.S. 176","2017","84","10","8","1","365","43","398","47","18","2","58","7","1","0",848,100,150,18,698,82,514,61,,,,,,,,
"307500012186","P.S. 186 WALTER J. DAMROSCH SCHOOL","2017","196","30","8","1","266","40","355","53","11","2","20","3","4","1",659,99,200,30,464,70,518,78,,,,,,,,
"307500012188","P.S. 188","2017","106","24","3","1","163","37","238","55","13","3","18","4","1","0",436,100,121,28,315,72,315,72,,,,,,,,
"307500012352","VIDA BOGART SCHOOL FOR ALL CHILDREN","2017","73","16","8","2","180","39","260","56","8","2","9","2","1","0",466,100,126,27,340,73,361,77,,,,,,,,
"307500012469","BRONX SCHOOL FOR CONTINUOUS LEARNING","2017","77","29","0","0","90","34","154","58","12","5","7","3","1","0",264,100,49,19,215,81,191,72,,,,,,,,
"307500012721","PS 721X - STEVEN MCSWEENEY SCHOOL","2017","192","35","5","1","178","33","318","58","11","2","32","6","1","0",544,100,190,35,355,65,325,60,,,,,,,,
"307500012723","SCHOOL 723","2017","46","9","11","2","180","37","265","54","7","1","30","6","0","0",486,99,114,23,379,77,400,81,,,,,,,,
"307500012754","JM RAPPORT SCHOOL FOR CAREER DEVELOPMENT","2017","156","31","2","0","183","36","296","59","3","1","18","4","0","0",495,99,164,33,338,67,367,73,,,,,,,,
"307500012811","P.S. 811X","2017","245","38","10","2","208","33","380","60","18","3","22","3","0","0",638,100,220,34,418,66,415,65,,,,,,,,
"307500013004","PS 4K","2017","57","19","4","1","184","62","76","25","16","5","19","6","0","0",299,100,79,26,220,74,184,62,,,,,,,,
"307500013036","P.S.  36","2017","28","10","4","1","192","66","68","23","9","3","16","6","1","0",288,99,68,23,222,77,221,76,,,,,,,,
"307500013053","P.S.  53","2017","124","27","5","1","176","38","167","36","38","8","51","11","22","5",458,100,121,26,338,74,294,64,,,,,,,,
"307500013077","P.S.  77","2017","66","24","1","0","121","44","61","22","40","14","55","20","0","0",277,100,46,17,232,83,164,59,,,,,,,,
"307500013140","P.S. 140","2017","34","12","4","1","201","70","66","23","8","3","6","2","3","1",282,98,54,19,234,81,211,73,,,,,,,,
"307500013141","P.S. 141","2017","80","24","1","0","156","46","113","33","18","5","49","14","1","0",338,100,105,31,233,69,240,71,,,,,,,,
"307500013231","P.S. 231","2017","104","31","0","0","104","31","83","25","61","18","82","25","2","1",329,99,62,19,270,81,215,65,,,,,,,,
"307500013368","P.S. 368","2017","27","12","1","0","110","49","88","39","7","3","17","8","2","1",220,98,53,24,172,76,173,77,,,,,,,,
"307500013369","P.S. 369 COY L. COX SCHOOL","2017","64","10","3","0","375","58","188","29","24","4","47","7","5","1",639,100,111,17,531,83,476,74,,,,,,,,
"307500013370","P.S. 370","2017","70","29","0","0","78","32","63","26","29","12","70","29","1","0",241,100,72,30,169,70,149,62,,,,,,,,
"307500013371","P.S. 371 LILLIAN L. RASHKIS SCHOOL","2017","29","12","0","0","133","54","76","31","16","7","19","8","1","0",235,96,79,32,166,68,161,66,,,,,,,,
"307500013372","P.S. 372 CHILDREN'S SCHOOL (THE)","2017","15","3","0","0","59","12","94","19","42","9","279","57","16","3",238,49,198,40,292,60,65,13,,,,,,,,
"307500013373","P.S. 373K - BROOKLYN TRANSITION CENTER","2017","92","24","3","1","214","57","134","36","5","1","20","5","1","0",376,100,112,30,265,70,226,60,,,,,,,,
"307500013396","P.S. 396","2017","75","24","41","13","161","51","61","19","15","5","35","11","1","0",313,100,102,32,212,68,231,74,,,,,,,,
