"ENTITY_CD","ENTITY_NAME","YEAR","NUM_FREE_LUNCH","PER_FREE_LUNCH","NUM_REDUCED_LUNCH","PER_REDUCED_LUNCH"
"571000010013","WINFIELD STREET ELEMENTARY SCHOOL","2017","118","50","30","13"
"571000010017","CORNING-PAINTED POST HIGH SCHOOL","2017","470","29","116","7"
"571000010019","CORNING PAINTED POST HIGH SCHOOL LEARNING CENTER","2017","12","43","4","14"
"571000010020","CORNING-PAINTED POST MIDDLE SCHOOL","2017","336","34","81","8"
"571502060000","CANISTEO-GREENWOOD CSD","2017","476","50","62","7"
"571502060001","CANISTEO-GREENWOOD HIGH SCHOOL","2017","168","45","23","6"
"571502060002","CANISTEO-GREENWOOD ELEMENTARY/MIDDLE SCHOOL","2017","308","54","39","7"
"571800010000","HORNELL CITY SCHOOL DISTRICT","2017","919","55","128","8"
"571800010001","HORNELL INTERMEDIATE SCHOOL","2017","217","57","35","9"
"571800010002","BRYANT SCHOOL","2017","128","56","18","8"
"571800010006","HORNELL SENIOR HIGH SCHOOL","2017","298","52","41","7"
"571800010007","NORTH HORNELL SCHOOL","2017","141","58","9","4"
"571800010008","HORNELL JUNIOR HIGH SCHOOL","2017","135","54","25","10"
"571901040000","ARKPORT CENTRAL SCHOOL DISTRICT","2017","140","32","25","6"
"571901040004","ARKPORT CENTRAL SCHOOL","2017","140","32","25","6"
"572301040000","PRATTSBURGH CENTRAL SCHOOL DISTRICT","2017","172","47","38","10"
"572301040001","PRATTSBURGH CENTRAL SCHOOL","2017","172","47","38","10"
"572702040000","JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT","2017","227","47","45","9"
"572702040001","JASPER-TROUPSBURG ELEMENTARY SCHOOL","2017","124","52","21","9"
"572702040002","JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL","2017","103","42","24","10"
"572901040000","HAMMONDSPORT CENTRAL SCHOOL DISTRICT","2017","206","46","44","10"
"572901040002","GLENN CURTISS MEMORIAL SCHOOL","2017","112","49","24","11"
"572901040004","HAMMONDSPORT JUNIOR-SENIOR HIGH SCHOOL","2017","94","43","20","9"
"573002040000","WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT","2017","575","45","134","10"
"573002040001","WAYLAND-COHOCTON HIGH SCHOOL","2017","176","42","40","10"
"573002040002","WAYLAND ELEMENTARY SCHOOL","2017","146","48","28","9"
"573002040003","WAYLAND-COHOCTON MIDDLE SCHOOL","2017","178","45","47","12"
"573002040004","COHOCTON ELEMENTARY SCHOOL","2017","75","46","19","12"
"580101030000","BABYLON UNION FREE SCHOOL DISTRICT","2017","152","10","23","1"
"580101030001","BABYLON MEMORIAL GRADE SCHOOL","2017","43","9","14","3"
"580101030002","BABYLON JUNIOR-SENIOR HIGH SCHOOL","2017","88","11","8","1"
"580101030003","BABYLON ELEMENTARY SCHOOL","2017","21","7","1","0"
"580102030000","WEST BABYLON UNION FREE SCHOOL DISTRICT","2017","1216","31","244","6"
"580102030001","FOREST AVENUE SCHOOL","2017","115","38","10","3"
"580102030002","JOHN F KENNEDY SCHOOL","2017","66","18","15","4"
"580102030004","SANTAPOGUE SCHOOL","2017","108","32","23","7"
"580102030005","SOUTH BAY SCHOOL","2017","91","32","12","4"
"580102030006","TOOKER AVENUE SCHOOL","2017","117","37","28","9"
"580102030007","WEST BABYLON JUNIOR HIGH SCHOOL","2017","287","30","71","7"
"580102030008","WEST BABYLON SENIOR HIGH SCHOOL","2017","432","34","85","7"
"580103030000","NORTH BABYLON UNION FREE SCHOOL DISTRICT","2017","1229","27","314","7"
"580103030001","BELMONT ELEMENTARY SCHOOL","2017","113","27","24","6"
"580103030002","ROBERT MOSES MIDDLE SCHOOL","2017","313","29","92","9"
"580103030003","PARLIAMENT PLACE SCHOOL","2017","116","26","24","5"
"580103030006","WOODS ROAD ELEMENTARY SCHOOL","2017","85","23","16","4"
"580103030008","NORTH BABYLON HIGH SCHOOL","2017","389","26","107","7"
"580103030009","MARION G VEDDER ELEMENTARY SCHOOL","2017","130","31","33","8"
"580103030010","WILLIAM E DELUCA JR ELEMENTARY SCHOOL","2017","83","21","18","5"
"580104030000","LINDENHURST UNION FREE SCHOOL DISTRICT","2017","1713","29","402","7"
"580104030001","ALBANY AVENUE SCHOOL","2017","121","29","35","8"
"580104030002","ALLEGHANY AVENUE SCHOOL","2017","106","31","17","5"
"580104030003","DANIEL STREET SCHOOL","2017","131","25","35","7"
"580104030005","HARDING AVENUE SCHOOL","2017","73","22","14","4"
"580104030008","WILLIAM RALL SCHOOL","2017","200","36","32","6"
"580104030009","WEST GATES AVENUE SCHOOL","2017","84","24","29","8"
"580104030010","LINDENHURST SENIOR HIGH SCHOOL","2017","592","29","144","7"
"580104030011","LINDENHURST MIDDLE SCHOOL","2017","406","29","96","7"
"580105030000","COPIAGUE UNION FREE SCHOOL DISTRICT","2017","3291","66","255","5"
"580105030001","DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL","2017","327","68","30","6"
"580105030002","GREAT NECK ROAD ELEMENTARY SCHOOL","2017","372","70","30","6"
"580105030004","SUSAN E WILEY SCHOOL","2017","540","68","33","4"
"580105030005","WALTER G O'CONNELL COPIAGUE HIGH SCHOOL","2017","1002","63","78","5"
"580105030006","COPIAGUE MIDDLE SCHOOL","2017","728","66","70","6"
"580105030007","DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL","2017","322","70","14","3"
"580106030000","AMITYVILLE UNION FREE SCHOOL DISTRICT","2017","2052","70","219","7"
"580106030001","NORTHEAST SCHOOL","2017","110","59","10","5"
"580106030002","NORTHWEST ELEMENTARY SCHOOL","2017","505","74","60","9"
"580106030003","PARK AVENUE SCHOOL","2017","486","73","58","9"
"580106030004","EDMUND W MILES MIDDLE SCHOOL","2017","454","72","41","6"
"580106030005","AMITYVILLE MEMORIAL HIGH SCHOOL","2017","497","66","50","7"
"580107030000","DEER PARK UNION FREE SCHOOL DISTRICT","2017","1435","36","306","8"
"580107030001","MAY MOORE PRIMARY SCHOOL","2017","123","33","25","7"
"580107030004","JOHN QUINCY ADAMS PRIMARY SCHOOL","2017","145","38","25","7"
"580107030007","DEER PARK HIGH SCHOOL","2017","470","35","104","8"
"580107030008","JOHN F KENNEDY INTERMEDIATE SCHOOL","2017","357","38","73","8"
"580107030009","ROBERT FROST MIDDLE SCHOOL","2017","340","38","79","9"
"580109020000","WYANDANCH UNION FREE SCHOOL DISTRICT","2017","1678","67","67","3"
"580109020001","MARTIN LUTHER KING ELEMENTARY SCHOOL","2017","482","71","15","2"
"580109020003","WYANDANCH MEMORIAL HIGH SCHOOL","2017","415","60","20","3"
"580109020004","MILTON L OLIVE MIDDLE SCHOOL","2017","470","66","20","3"
"580109020006","LA FRANCIS HARDIMAN ELEMENTARY SCHOOL","2017","311","73","12","3"
"580201060000","THREE VILLAGE CENTRAL SCHOOL DISTRICT","2017","513","8","78","1"
"580201060003","ARROWHEAD ELEMENTARY SCHOOL","2017","50","9","5","1"
"580201060004","NASSAKEAG ELEMENTARY SCHOOL","2017","38","7","4","1"
"580201060005","WARD MELVILLE SENIOR HIGH SCHOOL","2017","158","9","17","1"
"580201060006","WILLIAM SIDNEY MOUNT SCHOOL","2017","32","6","11","2"
"580201060007","SETAUKET ELEMENTARY SCHOOL","2017","29","5","7","1"
"580201060008","MINNESAUKE ELEMENTARY SCHOOL","2017","48","8","8","1"
"580201060009","PAUL J GELINAS JUNIOR HIGH SCHOOL","2017","66","8","7","1"
"580201060010","ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL","2017","92","12","19","3"
"580203020000","BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT","2017","769","20","103","3"
"580203020001","TERRYVILLE ROAD SCHOOL","2017","151","31","14","3"
"580203020002","NORWOOD AVENUE SCHOOL","2017","59","18","6","2"
"580203020004","JOHN F KENNEDY MIDDLE SCHOOL","2017","83","10","25","3"
"580203020005","CLINTON AVENUE SCHOOL","2017","133","27","18","4"
"580203020007","BOYLE ROAD ELEMENTARY SCHOOL","2017","62","16","2","1"
"580203020008","COMSEWOGUE HIGH SCHOOL","2017","281","23","38","3"
"580205060000","SACHEM CENTRAL SCHOOL DISTRICT","2017","2731","21","468","4"
"580205060002","GRUNDY AVENUE SCHOOL","2017","92","17","24","4"
"580205060003","HIAWATHA SCHOOL","2017","159","26","23","4"
"580205060004","LYNWOOD AVENUE SCHOOL","2017","180","29","30","5"
"580205060005","NOKOMIS SCHOOL","2017","101","19","25","5"
"580205060006","WAVERLY AVENUE SCHOOL","2017","132","22","16","3"
"580205060007","SAGAMORE MIDDLE SCHOOL","2017","251","23","39","4"
"580205060011","SENECA MIDDLE SCHOOL","2017","205","19","39","4"
"580205060012","WENONAH SCHOOL","2017","85","15","10","2"
"580205060013","CAYUGA SCHOOL","2017","141","25","24","4"
"580205060014","MERRIMAC SCHOOL","2017","80","17","9","2"
"580205060015","CHIPPEWA ELEMENTARY SCHOOL","2017","125","21","21","3"
"580205060018","TAMARAC ELEMENTARY SCHOOL","2017","59","12","10","2"
"580205060019","SACHEM HIGH SCHOOL NORTH","2017","466","21","84","4"
"580205060020","SACHEM HIGH SCHOOL EAST","2017","432","18","81","3"
"580205060022","SAMOSET MIDDLE SCHOOL","2017","223","23","33","3"
"580206020000","PORT JEFFERSON UNION FREE SCHOOL DISTRICT","2017","105","10","12","1"
"580206020002","PORT JEFFERSON MIDDLE SCHOOL","2017","25","9","4","2"
"580206020003","EARL L VANDERMEULEN HIGH SCHOOL","2017","24","7","3","1"
"580206020004","PORT JEFFERSON ELEMENTARY SCHOOL","2017","56","12","5","1"
"580207020000","MOUNT SINAI UNION FREE SCHOOL DISTRICT","2017","128","6","9","0"
"580207020001","MOUNT SINAI ELEMENTARY SCHOOL","2017","43","6","2","0"
"580207020002","MOUNT SINAI MIDDLE SCHOOL","2017","37","5","3","0"
"580207020003","MOUNT SINAI HIGH SCHOOL","2017","48","6","4","1"
"580208020000","MILLER PLACE UNION FREE SCHOOL DISTRICT","2017","240","9","46","2"
"580208020001","NORTH COUNTRY ROAD SCHOOL","2017","72","11","9","1"
"580208020002","ANDREW MULLER PRIMARY SCHOOL","2017","37","8","5","1"
"580208020003","MILLER PLACE HIGH SCHOOL","2017","74","8","26","3"
"580208020004","SOUND BEACH SCHOOL","2017","57","9","6","1"
"580209020000","ROCKY POINT UNION FREE SCHOOL DISTRICT","2017","664","21","143","5"
"580209020001","JOSEPH A EDGAR IMTERMEDIATE SCHOOL","2017","155","22","36","5"
"580209020002","ROCKY POINT HIGH SCHOOL","2017","189","18","43","4"
"580209020003","FRANK J CARASITI ELEMENTARY SCHOOL","2017","143","24","24","4"
"580209020004","ROCKY POINT MIDDLE SCHOOL","2017","177","24","40","5"
"580211060000","MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT","2017","2960","32","510","5"
"580211060002","HAWKINS PATH SCHOOL","2017","108","37","13","4"
"580211060003","HOLBROOK ROAD SCHOOL","2017","85","26","12","4"
"580211060004","NORTH COLEMAN ROAD SCHOOL","2017","92","28","26","8"
"580211060005","OXHEAD ROAD SCHOOL","2017","137","33","19","5"
"580211060006","BICYCLE PATH KINDERGARTEN-PRE K CENTER","2017","109","37","10","3"
"580211060007","EUGENE AUER MEMORIAL SCHOOL","2017","93","29","7","2"
"580211060009","DAWNWOOD MIDDLE SCHOOL","2017","372","34","53","5"
"580211060010","NEWFIELD HIGH SCHOOL","2017","507","33","99","6"
"580211060011","SELDEN MIDDLE SCHOOL","2017","347","31","86","8"
"580211060014","STAGECOACH SCHOOL","2017","154","37","18","4"
"580211060015","JERICHO ELEMENTARY SCHOOL","2017","114","29","21","5"
"580211060016","CENTEREACH HIGH SCHOOL","2017","436","28","85","5"
"580211060017","NEW LANE MEMORIAL ELEMENTARY SCHOOL","2017","307","36","49","6"
"580211060018","UNITY DRIVE KINDERGARTEN-PRE K CENTER","2017","99","27","12","3"
"580212060000","LONGWOOD CENTRAL SCHOOL DISTRICT","2017","3899","43","576","6"
"580212060001","C E WALTERS SCHOOL","2017","362","45","48","6"
"580212060002","CORAM ELEMENTARY SCHOOL","2017","470","43","75","7"
"580212060003","RIDGE ELEMENTARY SCHOOL","2017","300","41","30","4"
"580212060004","WEST MIDDLE ISLAND SCHOOL","2017","339","44","29","4"
"580212060005","LONGWOOD HIGH SCHOOL","2017","1191","43","203","7"
"580212060006","LONGWOOD JUNIOR HIGH SCHOOL","2017","602","42","106","7"
"580212060007","LONGWOOD MIDDLE SCHOOL","2017","635","45","85","6"
"580224030000","PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT","2017","3006","40","593","8"
"580224030001","BARTON ELEMENTARY SCHOOL","2017","174","34","50","10"
"580224030002","TREMONT ELEMENTARY SCHOOL","2017","141","31","24","5"
"580224030003","BAY ELEMENTARY SCHOOL","2017","181","53","20","6"
"580224030004","MEDFORD ELEMENTARY SCHOOL","2017","285","51","54","10"
"580224030005","RIVER ELEMENTARY SCHOOL","2017","194","54","25","7"
"580224030006","OREGON MIDDLE SCHOOL","2017","161","31","49","10"
"580224030007","SOUTH OCEAN MIDDLE SCHOOL","2017","229","48","38","8"
"580224030008","PATCHOGUE-MEDFORD HIGH SCHOOL","2017","868","35","184","8"
"580224030009","EAGLE ELEMENTARY SCHOOL","2017","272","47","48","8"
"580224030010","CANAAN ELEMENTARY SCHOOL","2017","213","40","39","7"
"580224030011","SAXTON MIDDLE SCHOOL","2017","288","40","62","9"
"580232030000","WILLIAM FLOYD UNION FREE SCHOOL DISTRICT","2017","4771","55","565","7"
"580232030002","WILLIAM FLOYD HIGH SCHOOL","2017","1374","50","168","6"
"580232030004","WILLIAM FLOYD ELEMENTARY SCHOOL","2017","390","51","69","9"
"580232030005","TANGIER SMITH ELEMENTARY SCHOOL","2017","444","62","44","6"
"580232030006","MORICHES ELEMENTARY SCHOOL","2017","534","61","61","7"
"580232030008","JOHN S HOBART ELEMENTARY SCHOOL","2017","552","66","39","5"
"580232030010","WILLIAM FLOYD MIDDLE SCHOOL","2017","577","54","75","7"
"580232030011","NATHANIEL WOODHULL ELEMENTARY SCHOOL","2017","386","56","42","6"
"580232030012","WILLIAM PACA MIDDLE SCHOOL","2017","514","57","67","7"
"580233020000","CENTER MORICHES UNION FREE SCHOOL DISTRICT","2017","308","19","60","4"
"580233020001","CENTER MORICHES HIGH SCHOOL","2017","97","17","22","4"
"580233020002","CENTER MORICHES MIDDLE SCHOOL","2017","75","21","15","4"
"580233020003","CLAYTON HUEY ELEMENTARY SCHOOL","2017","136","21","23","4"
"580234020000","EAST MORICHES UNION FREE SCHOOL DISTRICT","2017","86","12","4","1"
"580234020001","EAST MORICHES SCHOOL","2017","35","10","0","0"
"580234020002","EAST MORICHES ELEMENTARY SCHOOL","2017","51","14","4","1"
"580235060000","SOUTH COUNTRY CENTRAL SCHOOL DISTRICT","2017","2165","50","232","5"
"580235060002","KREAMER STREET ELEMENTARY SCHOOL","2017","193","51","13","3"
"580235060003","BROOKHAVEN ELEMENTARY SCHOOL","2017","276","53","22","4"
"580235060004","BELLPORT MIDDLE SCHOOL","2017","488","48","56","5"
"580235060005","FRANK P LONG INTERMEDIATE SCHOOL","2017","348","51","33","5"
"580235060006","BELLPORT SENIOR HIGH SCHOOL","2017","657","49","92","7"
"580235060007","VERNE W CRITZ ELEMENTARY SCHOOL","2017","203","53","16","4"
"580301020000","EAST HAMPTON UNION FREE SCHOOL DISTRICT","2017","625","35","121","7"
"580301020001","JOHN M MARSHALL ELEMENTARY SCHOOL","2017","227","41","49","9"
"580301020002","EAST HAMPTON HIGH SCHOOL","2017","268","30","55","6"
"580301020003","EAST HAMPTON MIDDLE SCHOOL","2017","130","38","17","5"
"580302080000","WAINSCOTT COMMON SCHOOL DISTRICT","2017","6","23","0","0"
"580302080001","WAINSCOTT SCHOOL","2017","6","23","0","0"
"580303020000","AMAGANSETT UNION FREE SCHOOL DISTRICT","2017","0","0","0","0"
"580303020001","AMAGANSETT SCHOOL","2017","0","0","0","0"
"580304020000","SPRINGS UNION FREE SCHOOL DISTRICT","2017","66","9","10","1"
"580304020001","SPRINGS SCHOOL","2017","66","9","10","1"
"580305020000","SAG HARBOR UNION FREE SCHOOL DISTRICT","2017","116","12","0","0"
"580305020001","SAG HARBOR ELEMENTARY SCHOOL","2017","58","13","0","0"
"580305020004","PIERSON MIDDLE/HIGH SCHOOL","2017","58","12","0","0"
"580306020000","MONTAUK UNION FREE SCHOOL DISTRICT","2017","0","0","0","0"
"580306020001","MONTAUK SCHOOL","2017","0","0","0","0"
"580401020000","ELWOOD UNION FREE SCHOOL DISTRICT","2017","416","19","70","3"
"580401020001","JAMES H BOYD ELEMENTARY SCHOOL","2017","94","20","20","4"
"580401020003","ELWOOD/JOHN GLENN HIGH SCHOOL","2017","132","18","17","2"
"580401020004","HARLEY AVENUE ELEMENTARY SCHOOL","2017","85","21","15","4"
"580401020005","ELWOOD MIDDLE SCHOOL","2017","105","19","18","3"
"580402060000","COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT","2017","17","1","0","0"
"580402060002","LLOYD HARBOR SCHOOL","2017","8","2","0","0"
"580402060003","WEST SIDE SCHOOL","2017","1","0","0","0"
"580402060004","COLD SPRING HARBOR HIGH SCHOOL","2017","6","1","0","0"
"580402060005","GOOSEHILL PRIMARY CENTER","2017","2","1","0","0"
"580403030000","HUNTINGTON UNION FREE SCHOOL DISTRICT","2017","2136","47","150","3"
"580403030002","SOUTHDOWN SCHOOL","2017","203","52","7","2"
"580403030004","FLOWER HILL SCHOOL","2017","208","53","17","4"
"580403030005","JEFFERSON SCHOOL","2017","177","54","11","3"
"580403030009","WASHINGTON SCHOOL","2017","230","55","13","3"
"580403030010","JACK ABRAMS STEM MAGNET SCHOOL","2017","72","25","7","2"
"580403030013","HUNTINGTON HIGH SCHOOL","2017","608","41","49","3"
"580403030014","J TAYLOR FINLEY MIDDLE SCHOOL","2017","333","46","26","4"
"580403030017","WOODHULL INTERMEDIATE SCHOOL","2017","305","58","20","4"
"580404030000","NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT","2017","588","11","69","1"
"580404030001","DICKINSON AVENUE ELEMENTARY SCHOOL","2017","61","17","3","1"
"580404030002","FIFTH AVENUE ELEMENTARY SCHOOL","2017","31","9","5","1"
"580404030004","NORWOOD AVENUE SCHOOL","2017","21","6","2","1"
"580404030005","OCEAN AVENUE SCHOOL","2017","18","5","1","0"
"580404030006","PULASKI ROAD SCHOOL","2017","83","22","4","1"
"580404030007","EAST NORTHPORT MIDDLE SCHOOL","2017","67","10","13","2"
"580404030008","NORTHPORT MIDDLE SCHOOL","2017","66","9","8","1"
"580404030009","NORTHPORT SENIOR HIGH SCHOOL","2017","221","11","30","2"
"580404030011","BELLEROSE ELEMENTARY SCHOOL","2017","20","6","3","1"
"580405060000","HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT","2017","1163","14","190","2"
"580405060001","OTSEGO ELEMENTARY SCHOOL","2017","91","16","22","4"
"580405060003","SUNQUAM ELEMENTARY SCHOOL","2017","87","14","12","2"
"580405060008","CANDLEWOOD MIDDLE SCHOOL","2017","126","14","21","2"
"580405060010","HALF HOLLOW HILLS HIGH SCHOOL EAST","2017","195","11","29","2"
"580405060011","VANDERBILT ELEMENTARY SCHOOL","2017","104","16","15","2"
"580405060012","PAUMANOK ELEMENTARY SCHOOL","2017","84","15","14","3"
"580405060013","SIGNAL HILL ELEMENTARY SCHOOL","2017","108","16","8","1"
"580405060014","WEST HOLLOW MIDDLE SCHOOL","2017","155","12","25","2"
"580405060016","HALF HOLLOW HILLS HIGH SCHOOL WEST","2017","213","16","44","3"
"580406060000","HARBORFIELDS CENTRAL SCHOOL DISTRICT","2017","323","10","64","2"
"580406060001","WASHINGTON DRIVE PRIMARY SCHOOL","2017","76","13","8","1"
"580406060005","OLDFIELD MIDDLE SCHOOL","2017","82","10","15","2"
"580406060007","HARBORFIELDS HIGH SCHOOL","2017","89","8","26","2"
"580406060009","THOMAS J LAHEY ELEMENTARY SCHOOL","2017","76","10","15","2"
"580410030000","COMMACK UNION FREE SCHOOL DISTRICT","2017","488","8","72","1"
"580410030005","INDIAN HOLLOW SCHOOL","2017","15","6","1","0"
"580410030008","NORTH RIDGE SCHOOL","2017","23","7","1","0"
"580410030014","WOOD PARK SCHOOL","2017","29","10","2","1"
"580410030017","COMMACK HIGH SCHOOL","2017","203","9","35","2"
"580410030018","ROLLING HILLS SCHOOL","2017","26","10","2","1"
"580410030019","COMMACK MIDDLE SCHOOL","2017","113","7","20","1"
"580410030020","BURR INTERMEDIATE SCHOOL","2017","36","5","3","0"
"580410030021","SAWMILL INTERMEDIATE SCHOOL","2017","43","7","8","1"
"580413030000","SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT","2017","2771","46","145","2"
"580413030003","OAKWOOD PRIMARY CENTER","2017","336","53","13","2"
"580413030005","SILAS WOOD 6TH GRADE CENTER","2017","198","45","16","4"
"580413030008","BIRCHWOOD INTERMEDIATE SCHOOL","2017","383","53","13","2"
"580413030009","COUNTRYWOOD PRIMARY CENTER","2017","285","46","21","3"
"580413030011","WALT WHITMAN HIGH SCHOOL","2017","886","45","42","2"
"580413030012","MAPLEWOOD INTERMEDIATE SCHOOL","2017","304","44","15","2"
"580413030013","HENRY L STIMSON MIDDLE SCHOOL","2017","379","41","25","3"
"580501030000","BAY SHORE UNION FREE SCHOOL DISTRICT","2017","2570","43","416","7"
"580501030001","BROOK AVENUE ELEMENTARY SCHOOL","2017","200","50","28","7"
"580501030002","GARDINER MANOR SCHOOL","2017","373","48","59","8"
"580501030003","MARY G CLARKSON SCHOOL","2017","244","45","35","6"
"580501030004","FIFTH AVENUE SCHOOL","2017","159","47","22","6"
"580501030005","SOUTH COUNTRY SCHOOL","2017","234","40","56","10"
"580501030006","BAY SHORE SENIOR HIGH SCHOOL","2017","761","39","124","6"
"580501030007","BAY SHORE MIDDLE SCHOOL","2017","599","43","92","7"
"580502020000","ISLIP UNION FREE SCHOOL DISTRICT","2017","699","25","158","6"
"580502020001","ISLIP HIGH SCHOOL","2017","222","23","61","6"
